doi,title,publication_year,author_position,author_name,author_openalex_id,raw_affiliation,institution_id,ror,institution_name,institution_type,city,region,country,country_code,latitude,longitude,match_status
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,1,Sara Benito-Vaquerizo,https://openalex.org/A5044274138,"Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,2,Ivette Parera Olm,https://openalex.org/A5058474028,"Laboratory of Microbiology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,3,Thijs de Vroet,https://openalex.org/A5040621044,"Laboratory of Microbiology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,4,Peter J. Schaap,https://openalex.org/A5073898339,"Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,5,Diana Z. Sousa,https://openalex.org/A5020245701,"Centre for Living Technologies, Alliance TU/e, WUR, UU, UMC Utrecht, Vening Meinesz building C, Princetonlaan 6, Utrecht, 3584 CB, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Wageningen, The Netherlands | Centre for Living Technologies, Utrecht, The Netherlands",https://openalex.org/I193662353,https://ror.org/04pp8hn57,Utrecht University,education,Utrecht,Utrecht,The Netherlands,NL,52.09083,5.12222,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,5,Diana Z. Sousa,https://openalex.org/A5020245701,"Centre for Living Technologies, Alliance TU/e, WUR, UU, UMC Utrecht, Vening Meinesz building C, Princetonlaan 6, Utrecht, 3584 CB, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Microbiology, Wageningen University & Research, Wageningen, The Netherlands | Centre for Living Technologies, Utrecht, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,6,Vítor A. P. Martins dos Santos,https://openalex.org/A5039324414,"Bioprocess Engineering, Wageningen University & Research, Droevendaalsesteeg 1, 6708 PB, Wageningen, The Netherlands | Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands | Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, The Netherlands | Bioprocess Engineering, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1186/s12934-022-01841-1,Genome-scale metabolic modelling enables deciphering ethanol metabolism via the acrylate pathway in the propionate-producer Anaerotignum neopropionicum,2022,7,María Suárez‐Diez,https://openalex.org/A5041170743,"Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Stippeneng 4, Wageningen, 6708WE, The Netherlands. maria.suarezdiez@wur.nl | Laboratory of Systems and Synthetic Biology, Wageningen University & Research, Wageningen, The Netherlands",https://openalex.org/I913481162,https://ror.org/04qw24q55,Wageningen University & Research,education,Wageningen,Gelderland,The Netherlands,NL,51.97,5.66667,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,1,Juliano Sabedotti De Biaggi,,"Department of Chemistry and Biotechnology, Tallinn University of Technology, Tallinn, Estonia",https://openalex.org/I111112146,https://ror.org/0443cwa12,Tallinn University of Technology,education,Tallinn,Harjumaa,Estonia,EE,59.43696,24.75353,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,2,Young-Kyoung Park,,"Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | Micalis Institute, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas, France",https://openalex.org/I22248866,https://ror.org/02kbmgc12,AgroParisTech,education,Palaiseau,Île-de-France,France,FR,48.71828,2.2498,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,2,Young-Kyoung Park,,"Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | Micalis Institute, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas, France",https://openalex.org/I277688954,https://ror.org/03xjwb503,Université Paris-Saclay,education,Gif-sur-Yvette,Île-de-France,France,FR,48.68333,2.13333,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,2,Young-Kyoung Park,,"Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | Micalis Institute, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas, France",https://openalex.org/I3017594750,https://ror.org/0471cyx86,Microbiologie de l’alimentation au service de la santé,facility,Orsay,,France,FR,48.69572067260742,2.187269926071167,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,2,Young-Kyoung Park,,"Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | Micalis Institute, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas, France",https://openalex.org/I4210088668,https://ror.org/003vg9w96,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",government,Paris,Île-de-France,France,FR,48.85341,2.3488,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,2,Young-Kyoung Park,,"Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | Micalis Institute, Université Paris-Saclay, INRAE, AgroParisTech, Jouy-en-Josas, France",https://openalex.org/I47508984,https://ror.org/041kmwe10,Imperial College London,education,London,England,United Kingdom,GB,51.50853,-0.12574,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,3,Eduard J. Kerkhoven,,"Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Lyngby, Denmark",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,3,Eduard J. Kerkhoven,,"Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Lyngby, Denmark",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,3,Eduard J. Kerkhoven,,"Department of Biology and Biological Engineering, Chalmers University of Technology, Gothenburg, Sweden | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Lyngby, Denmark",https://openalex.org/I96673099,https://ror.org/04qtj9h94,Technical University of Denmark,education,Kongens Lyngby,,Denmark,DK,55.77043914794922,12.503780364990234,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,4,Rodrigo Ledesma-Amaro,,"Bezos Centre for Sustainable Protein, Imperial College London, London, UK | Department of Bioengineering and Imperial College Centre for Synthetic Biology, Imperial College London, London, UK | UKRI Mission Hub On Microbial Food, Imperial College London, London, UK",https://openalex.org/I47508984,https://ror.org/041kmwe10,Imperial College London,education,London,England,United Kingdom,GB,51.50853,-0.12574,matched_with_location
10.1007/s00253-026-13791-4,Enzyme-constrained genome-scale model of Yarrowia lipolytica predicts growth-phase specific metabolic engineering targets,2026,5,Petri-Jaan Lahtvee,,"Department of Chemistry and Biotechnology, Tallinn University of Technology, Tallinn, Estonia. lahtvee@taltech.ee",https://openalex.org/I111112146,https://ror.org/0443cwa12,Tallinn University of Technology,education,Tallinn,Harjumaa,Estonia,EE,59.43696,24.75353,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,1,Hao Wang,https://openalex.org/A5100663368,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Wallenberg Center for Molecular and Translational Medicine, University of Gothenburg, 405 30 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,1,Hao Wang,https://openalex.org/A5100663368,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Wallenberg Center for Molecular and Translational Medicine, University of Gothenburg, 405 30 Gothenburg, Sweden;",https://openalex.org/I4210124641,https://ror.org/039qvmf95,Wallenberg Wood Science Center,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,1,Hao Wang,https://openalex.org/A5100663368,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Wallenberg Center for Molecular and Translational Medicine, University of Gothenburg, 405 30 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,1,Hao Wang,https://openalex.org/A5100663368,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Wallenberg Center for Molecular and Translational Medicine, University of Gothenburg, 405 30 Gothenburg, Sweden;",https://openalex.org/I881427289,https://ror.org/01tm6cn81,University of Gothenburg,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,2,Jonathan L. Robinson,https://openalex.org/A5090227920,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,2,Jonathan L. Robinson,https://openalex.org/A5090227920,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden; | Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,3,Pınar Kocabaş,https://openalex.org/A5006192970,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,4,Johan Gustafsson,https://openalex.org/A5080173528,"Department of Biology and Biological Engineering, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,5,Mihail Anton,https://openalex.org/A5038426035,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,5,Mihail Anton,https://openalex.org/A5038426035,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,6,Pierre‐Etienne Cholley,https://openalex.org/A5003839767,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,6,Pierre‐Etienne Cholley,https://openalex.org/A5003839767,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,7,Shan Huang,https://openalex.org/A5075436060,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,7,Shan Huang,https://openalex.org/A5075436060,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,8,Johan Gobom,https://openalex.org/A5005557542,"Department of Psychiatry and Neurochemistry, Institute of Neuroscience and Physiology, Sahlgrenska Academy at University of Gothenburg, 431 30 Mölndal, Sweden;",https://openalex.org/I881427289,https://ror.org/01tm6cn81,University of Gothenburg,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,9,Thomas Svensson,https://openalex.org/A5050285122,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,9,Thomas Svensson,https://openalex.org/A5050285122,"Department of Biology and Biological Engineering, National Bioinformatics Infrastructure Sweden, Science for Life Laboratory, Chalmers University of Technology, SE-412 96 Gothenburg, Sweden;",https://openalex.org/I66862912,https://ror.org/040wg7k59,Chalmers University of Technology,education,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,10,Mathias Uhlén,https://openalex.org/A5060241561,"Department of Protein Science, Science for Life Laboratory, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden; | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark; | Wallenberg Center for Protein Research, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden;",https://openalex.org/I2800139495,https://ror.org/04ev03g22,Science for Life Laboratory,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,10,Mathias Uhlén,https://openalex.org/A5060241561,"Department of Protein Science, Science for Life Laboratory, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden; | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark; | Wallenberg Center for Protein Research, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden;",https://openalex.org/I2801134892,https://ror.org/04txyc737,Novo Nordisk Foundation,facility,Copenhagen,Capital Region,Denmark,DK,55.67594,12.56553,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,10,Mathias Uhlén,https://openalex.org/A5060241561,"Department of Protein Science, Science for Life Laboratory, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden; | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark; | Wallenberg Center for Protein Research, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden;",https://openalex.org/I4210124641,https://ror.org/039qvmf95,Wallenberg Wood Science Center,facility,Stockholm,,Sweden,SE,59.32938003540039,18.068710327148438,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,10,Mathias Uhlén,https://openalex.org/A5060241561,"Department of Protein Science, Science for Life Laboratory, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden; | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark; | Wallenberg Center for Protein Research, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden;",https://openalex.org/I86987016,https://ror.org/026vcq606,KTH Royal Institute of Technology,education,Stockholm,Stockholm,Sweden,SE,59.32938,18.06871,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,10,Mathias Uhlén,https://openalex.org/A5060241561,"Department of Protein Science, Science for Life Laboratory, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden; | Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark; | Wallenberg Center for Protein Research, KTH–Royal Institute of Technology, SE-100 44 Stockholm, Sweden;",https://openalex.org/I96673099,https://ror.org/04qtj9h94,Technical University of Denmark,education,Kongens Lyngby,,Denmark,DK,55.77043914794922,12.503780364990234,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,11,Henrik Zetterberg,https://openalex.org/A5079766290,"Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, 431 30 Mölndal, Sweden; | Department of Neurodegenerative Disease, University College London Queen Square Institute of Neurology, London WC1E 6BT, United Kingdom; | Department of Psychiatry and Neurochemistry, Institute of Neuroscience and Physiology, Sahlgrenska Academy at University of Gothenburg, 431 30 Mölndal, Sweden; | UK Dementia Research Institute, University College London, London WC1E 6BT, United Kingdom;",https://openalex.org/I2801112325,https://ror.org/04vgqjj36,Sahlgrenska University Hospital,healthcare,Gothenburg,Västra Götaland,Sweden,SE,57.70716,11.96679,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,11,Henrik Zetterberg,https://openalex.org/A5079766290,"Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, 431 30 Mölndal, Sweden; | Department of Neurodegenerative Disease, University College London Queen Square Institute of Neurology, London WC1E 6BT, United Kingdom; | Department of Psychiatry and Neurochemistry, Institute of Neuroscience and Physiology, Sahlgrenska Academy at University of Gothenburg, 431 30 Mölndal, Sweden; | UK Dementia Research Institute, University College London, London WC1E 6BT, United Kingdom;",https://openalex.org/I4210126463,https://ror.org/02wedp412,UK Dementia Research Institute,facility,London,England,United Kingdom,GB,51.50853,-0.12574,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,11,Henrik Zetterberg,https://openalex.org/A5079766290,"Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, 431 30 Mölndal, Sweden; | Department of Neurodegenerative Disease, University College London Queen Square Institute of Neurology, London WC1E 6BT, United Kingdom; | Department of Psychiatry and Neurochemistry, Institute of Neuroscience and Physiology, Sahlgrenska Academy at University of Gothenburg, 431 30 Mölndal, Sweden; | UK Dementia Research Institute, University College London, London WC1E 6BT, United Kingdom;",https://openalex.org/I4210151618,https://ror.org/048b34d51,National Hospital for Neurology and Neurosurgery,healthcare,London,,United Kingdom,GB,51.52226257324219,-0.12202999740839005,matched_with_location
10.1073/pnas.2102344118,Genome-scale metabolic network reconstruction of model animals as a platform for translational research,2021,11,Henrik Zetterberg,https://openalex.org/A5079766290,"Clinical Neurochemistry Laboratory, Sahlgrenska University Hospital, 431 30 Mölndal, Sweden; | Department of Neurodegenerative Disease, University College London Queen Square Institute of Neurology, London WC1E 6BT, United Kingdom; | Department of Psychiatry and Neurochemistry, Institute of Neuroscience and Physiology, Sahlgrenska Academy at University of Gothenburg, 431 30 Mölndal, Sweden; | UK Dementia Research Institute, University College London, London WC1E 6BT, United Kingdom;",https://openalex.org/I45129253,https://ror.org/02jx3x895,University College London,education,London,England,United Kingdom,GB,51.50853,-0.12574,matched_with_location
